step,t,phase,phaseIndex,yTop,compression,volume,volumeRatio,rhoMean,rhoRatio,Pkin,Pwall,PexcessWallKinetic,PprojectionWorkRaw,PprojectionWorkThermostatted,wallImpulseTopY,wallHitsTop,dVInterval,dVdtMean,projectionEnergyRaw,projectionEnergyThermostatted,kBTCell,stdN,lowKProxy,rmsDivParticleAfter,rmsMassFluxResidual,rmsMassFluxParticleAfter,meanVy,PkinSmooth,PwallSmooth,PexcessWallKineticSmooth,PprojectionWorkRawSmooth,PprojectionWorkThermostattedSmooth
31600,31.6,decompression,3,0.9665,0.0335000000000001,1.933,0.9665,5297.46508018624,1.03466114847388,5576.82075522319,3517.06035342175,-2059.76040180144,1488.7839845067,-15.2415161381637,703.41207068435,347,0.000499999999999945,0.00499999999999945,-0.74439199225327,0.00762075806908102,1.04039424667584,3.60256486148595,0.00032251661601874,0.0394396270346505,0.00252195395929228,0.628185091867916,0.0116530005813233,5576.84426406646,5056.39702755084,-520.447236515624,1539.50891493681,-8.71034073234819
31700,31.7,decompression,3,0.96675,0.03325,1.9335,0.96675,5296.09516420998,1.03439358675976,5575.35820853564,5247.53500029753,-327.823208238114,1570.7000983749,-8.85191683494717,1049.50700005951,480,0.000500000000000167,0.00500000000000167,-0.785350049187711,0.00442595841747506,1.03757581358556,3.565435284383,0.000422816029401651,0.0250033307365378,0.00138538687372778,0.482441955737733,0.00794870674296969,5575.40219360074,4983.68451734893,-591.717676251812,1538.84200538648,-8.72028779132877
31800,31.8,decompression,3,0.967,0.033,1.934,0.967,5294.7259565667,1.03412616339193,5573.91973418537,5950.53810570701,376.618371521637,1506.22503989831,-11.3162285010188,1190.1076211414,497,0.000499999999999945,0.00499999999999945,-0.75311251994907,0.00565811425050877,1.04525971363758,3.50342298370318,0.000434318583568765,0.0241021843439888,0.00587452802918936,0.306450199578081,-0.0146232277645254,5573.96030816845,4990.14453376033,-583.815774408117,1539.2522493369,-8.00422453676893
31900,31.9,decompression,3,0.96725,0.0327500000000001,1.9345,0.96725,5293.35745670716,1.03385887826312,5572.48172933121,4156.7745280692,-1415.70720126202,1592.41287316247,-9.88684161421214,831.35490561384,364,0.000499999999999945,0.00499999999999945,-0.796206436581145,0.00494342080710553,1.04079013021584,3.5245851652477,0.000528844867286538,0.0230017220717456,0.00543809556739146,0.61584740108289,-0.0122129792622371,5572.52278782296,5067.34066249383,-505.182125329128,1544.22238073126,-8.06277158298123
32000,32,decompression,3,0.9675,0.0325,1.935,0.9675,5291.98966408269,1.03359173126615,5571.02793981934,4903.85329869892,-667.174641120424,1500.19169792094,-21.9192272931792,980.770659739784,415,0.000500000000000167,0.00500000000000167,-0.750095848960718,0.0109596136465933,1.0443834531253,3.51680338752911,0.000584042525446535,0.0309654933446588,0.00557488656146703,0.485857898033906,-0.000811868185891226,5571.07990477877,5056.63086749124,-514.449037287531,1540.26697059909,-8.43038450909661
32100,32.1,decompression,3,0.96775,0.03225,1.9355,0.96775,5290.62257814518,1.03332472229398,5569.55883111185,5285.11710227156,-284.441728840286,1504.61276936292,-1.72851034322782,1057.02342045431,457,0.000499999999999945,0.00499999999999945,-0.752306384681379,0.000864255171613815,1.03969758788113,3.4911125630081,0.000451656831242672,0.0306656686926497,0.00646195383347847,0.502573925514192,0.00727312046439447,5569.64228594212,5018.76879753948,-550.873488402638,1542.44322018432,-8.16272682137323
32200,32.2,decompression,3,0.968,0.032,1.936,0.968,5289.25619834711,1.03305785123967,5568.20810746008,4545.82191097901,-1022.38619648107,1512.77038146831,-12.321095903181,909.164382195802,398,0.000499999999999945,0.00499999999999945,-0.756385190734071,0.00616054795158982,1.04449878906242,3.67037113465993,0.000400110032136133,0.0182630671668124,0.000822116630413238,0.272450408806264,-0.000695877408609886,5568.20466671075,4957.01012704095,-611.194539669795,1540.7495155622,-7.93275638688421
32300,32.3,decompression,3,0.96825,0.0317500000000001,1.9365,0.96825,5287.89052414149,1.03279111799639,5566.74693121008,4964.93262929278,-601.814301917299,1575.82841432327,-7.01329813032491,992.986525858557,447,0.000499999999999945,0.00499999999999945,-0.78791420716155,0.00350664906516207,1.04425052775116,3.63393443144683,0.000419293690299563,0.0134597261907033,0.000957227227936285,0.176087593787553,0.0114837994734799,5566.76971450986,4975.3923924912,-591.377322018665,1547.40871645529,-7.64138047512085
32400,32.4,decompression,3,0.9685,0.0315000000000001,1.937,0.9685,5286.52555498193,1.03252452245741,5565.3348678806,5653.44023621356,88.1053683329601,1563.13517915975,-1.05659299135719,1130.68804724271,525,0.000499999999999945,0.00499999999999945,-0.781567589579787,0.000528296495678537,1.03960132053059,3.63339587132065,0.000465930298281213,0.0237494837655152,0.00118501354503602,0.344105792372503,-0.0184226593039858,5565.33174882656,4983.4069577525,-581.924791074064,1546.71065714304,-7.59279273699884
32500,32.5,decompression,3,0.96875,0.03125,1.9375,0.96875,5285.16129032258,1.03225806451613,5563.92273077574,4721.50099357948,-842.42173719626,1514.31700396761,-6.30341468203544,944.300198715896,427,0.000500000000000167,0.00500000000000167,-0.757158501984057,0.00315170734101877,1.04409287443364,3.71383408363685,0.000460942347303445,0.0194529641697792,0.00117952505404606,0.334323818712223,-0.00833138553751389,5563.88776882566,4995.22460061893,-568.663168206732,1549.24714808598,-7.94756765063027
32600,32.6,decompression,3,0.969,0.031,1.938,0.969,5283.79772961816,1.03199174406605,5562.41739499721,4811.43827176763,-750.979123229577,1581.75712548125,-11.9532273646747,962.287654353527,428,0.000499999999999945,0.00499999999999945,-0.790878562740537,0.00597661368233671,1.04900647167676,3.53733235031086,0.000353023833971462,0.0226952912940028,0.00168190464405006,0.437512700218495,0.0147441594043918,5562.45087631295,4966.41886715302,-596.032009159927,1546.94571022313,-8.52117117526688
32700,32.7,decompression,3,0.96925,0.0307500000000001,1.9385,0.96925,5282.43487232396,1.03172556100077,5560.98441336034,4492.18712618941,-1068.79728717093,1538.62304325897,-10.0734281413166,898.437425237882,411,0.000499999999999945,0.00499999999999945,-0.769311521629401,0.00503671407065776,1.05252665869766,3.49671358147068,0.000307142057668308,0.0231428528650885,0.000959209588331245,0.411780500686892,0.00432556910845137,5561.01527977968,4970.36354013275,-590.651739646922,1550.45313158434,-8.39754283149381
32800,32.8,decompression,3,0.9695,0.0305,1.939,0.9695,5281.07271789582,1.03145951521403,5559.59416698632,5391.5094646784,-168.084702307917,1579.07895335408,-0.0980136725487696,1078.30189293568,469,0.000500000000000167,0.00500000000000167,-0.789539476677301,4.90068362744012e-05,1.04540123115425,3.68208228334072,0.000360265545410358,0.0298662436459528,0.00569318380977594,0.679769947287045,0.00217338682769034,5559.58095257955,4972.87619486078,-586.70475771877,1549.82758525593,-8.2644145222193
32900,32.9,decompression,3,0.96975,0.03025,1.9395,0.96975,5279.71126579015,1.03119360659964,5558.21410883079,5656.03984316421,97.8257343334226,1579.97894004979,-4.23076369655508,1131.20796863284,496,0.000499999999999945,0.00499999999999945,-0.78998947002481,0.00211538184827731,1.03907209732186,3.75627329158781,0.000507375624884246,0.0286636400058739,0.00264747742662193,0.412749820024935,-0.00346493702403802,5558.14696147265,4932.37390092291,-625.773060549736,1557.68215337271,-7.9957635982073
33000,33,decompression,3,0.97,0.03,1.94,0.97,5278.35051546392,1.03092783505155,5556.70301092766,5076.53254955665,-480.170461371011,1528.85061172639,-11.5139736797375,1015.30650991133,465,0.000499999999999945,0.00499999999999945,-0.764425305863113,0.00575698683986814,1.04534496217402,3.60961967628674,0.000342326966551959,0.025640947009556,0.000637980088601858,0.609254888566448,-0.00905278704639282,5556.71589337033,4961.47450254963,-595.241390820699,1556.10347416876,-8.29889192633913
33100,33.1,decompression,3,0.97025,0.0297500000000001,1.9405,0.97025,5276.99046637465,1.0306622004638,5555.33510347298,4848.95854050247,-706.376562970507,1538.52256923712,-2.49235303899758,969.791708100495,376,0.000499999999999945,0.00499999999999945,-0.769261284618476,0.00124617651949865,1.03631663666947,3.72540860523105,0.000462704969935226,0.0238229708343155,0.0068712242193468,0.388625647736657,0.000971118928746278,5555.28360222791,4952.0339038918,-603.249698336116,1558.42512287669,-7.3960469748323
33200,33.2,decompression,3,0.9705,0.0295000000000001,1.941,0.9705,5275.63111798042,1.03039670273055,5553.8502053456,4825.42715999452,-728.423045351078,1551.40723219,-5.52949127917895,965.085431998905,411,0.000499999999999945,0.00499999999999945,-0.775703616094914,0.00276474563958917,1.03674630464318,3.68155076658828,0.000361188172089931,0.0245105255149379,0.00625855548251189,0.28428198743016,0.00212604872975888,5553.85612807595,4986.15358611612,-567.70254195983,1562.6402145145,-8.37266338066125
33300,33.3,decompression,3,0.97075,0.02925,1.9415,0.97075,5274.27246973989,1.03013134174607,5552.40799754916,5035.28419526582,-517.123802283342,1621.9511906776,-12.0811835885264,1007.05683905316,451,0.000500000000000167,0.00500000000000167,-0.810975595339073,0.00604059179426519,1.04068415944873,3.59113934572183,0.000503115166157111,0.0311600729168039,0.00267267831592902,0.651300893258452,0.0201163357216618,5552.42328566082,5006.47778556163,-545.945500099193,1563.86175118434,-7.99066791200732
33400,33.4,decompression,3,0.971,0.029,1.942,0.971,5272.91452111226,1.02986611740474,5550.97835563763,6137.29325142458,586.314895786956,1537.36263745139,-4.38830744120548,1227.45865028492,544,0.000499999999999945,0.00499999999999945,-0.768681318725611,0.0021941537206025,1.04249345949666,3.57091972891744,0.000264073814039634,0.0137475994150659,0.00196935537280179,0.353096006464807,-0.0142311122811559,5550.99629296953,4995.30677505058,-555.689517918948,1559.05740297078,-8.46595119419039
33500,33.5,decompression,3,0.97125,0.0287500000000001,1.9425,0.97125,5271.55727155727,1.02960102960103,5549.48579513383,4637.88347906017,-911.602316073659,1588.05791102379,-9.02225043515303,927.576695812034,410,0.000499999999999945,0.00499999999999945,-0.794028955511807,0.00451112521757602,1.03858964985015,3.31573960957623,0.000298940278581953,0.0169573528401562,0.00279061872178987,0.354774031285421,-0.0067868918994421,5549.56718393391,4949.22025526025,-600.346928673664,1561.1318758661,-8.69264820631944
33600,33.6,decompression,3,0.9715,0.0285,1.943,0.9715,5270.20072053525,1.02933607822954,5548.11801479727,4435.66817007877,-1112.4498447185,1511.29225809007,-11.9229599110629,887.133634015755,393,0.000500000000000167,0.00500000000000167,-0.755646129045288,0.00596147995553342,1.04052764853879,3.57967736249644,0.000359415729771742,0.0245117135653752,0.00450080473847115,0.29344627838502,-2.48411625867473e-06,5548.13530220808,4963.55806181797,-584.577240390111,1561.14917658833,-8.64779653573168
33700,33.7,decompression,3,0.97175,0.02825,1.9435,0.97175,5268.84486750707,1.02907126318498,5546.67322802451,3599.89848599618,-1946.77474202833,1562.4398330923,-12.6453209189293,719.979697199236,310,0.000499999999999945,0.00499999999999945,-0.781219916546063,0.00632266045946395,1.0407490868452,3.52625045481156,0.000308783114119284,0.0202391408564499,0.00420794675245159,0.407140384755468,0.00918975096640633,5546.705864221,5024.72042798362,-521.98543623739,1557.83010775982,-8.2693462086635
33800,33.8,decompression,3,0.972,0.028,1.944,0.972,5267.48971193416,1.02880658436214,5545.23733733303,5300.30074958611,-244.936587746921,1557.56362547816,-6.05622234018255,1060.06014991722,439,0.000499999999999945,0.00499999999999945,-0.778781812738993,0.00302811117009094,1.04070474015269,3.45221786959892,0.000522291768882239,0.0199538746530227,0.00232667048343981,0.427700765693112,0.011089727896694,5545.27930713537,5040.80963532552,-504.469671809847,1556.79678738088,-8.57203945928022
33900,33.9,decompression,3,0.97225,0.0277500000000001,1.9445,0.97225,5266.13525327848,1.02854204165595,5543.80592094042,5099.98993301176,-443.815987928655,1671.17097035066,-5.6745590967668,1019.99798660235,451,0.000499999999999945,0.00499999999999945,-0.835585485175236,0.00283727954838309,1.03674326000118,3.52625045481156,0.000302770888197815,0.0434127442093453,0.00385730086867666,0.912886278856471,-0.00595846539495838,5543.85152445106,5051.41993150589,-492.431592945168,1555.24536248076,-9.227207815333
34000,34,decompression,3,0.9725,0.0275000000000001,1.945,0.9725,5264.78149100257,1.02827763496144,5542.42929918254,4767.8871622303,-774.542136952239,1559.26060987955,-16.2525365049806,953.577432446061,422,0.000499999999999945,0.00499999999999945,-0.779630304939691,0.00812626825248941,1.04535230926005,3.65755257000475,0.000375058292219549,0.0230034935242812,0.00152380055554306,0.420837000669148,-0.000866768280929457,5542.42220575011,5021.64258443798,-520.779621312133,1552.94367119466,-9.57114877134145
34100,34.1,decompression,3,0.97275,0.02725,1.9455,0.97275,5263.42842456952,1.02801336417373,5540.94982582855,4705.60072688437,-835.349098944185,1548.94632078756,-2.95948331153574,941.120145376874,439,0.000500000000000167,0.00500000000000167,-0.774473160394038,0.00147974165576836,1.03965041856485,3.51402000491061,0.000235151283765541,0.0213929931204667,0.0026528312990435,0.271596787054703,0.0039650184386131,5540.99903800793,4988.23970429334,-552.75933371459,1554.04839451655,-9.51827464389158
34200,34.2,decompression,3,0.973,0.027,1.946,0.973,5262.07605344296,1.02774922918808,5539.58187392054,6001.63042898226,462.048555061728,1593.12969375679,-22.2374548656357,1200.32608579645,534,0.000499999999999945,0.00499999999999945,-0.796564846878305,0.0111187274328166,1.0473121649237,3.61557838319262,0.000138344581673599,0.0287493230910772,0.00211294505677512,0.57994803461842,-0.0149590555877325,5539.57297072501,4980.52186512613,-559.051105598889,1552.4419469999,-9.69372488695633
34300,34.3,decompression,3,0.97325,0.0267500000000001,1.9465,0.97325,5260.72437708708,1.02748522989982,5538.11841674254,4972.63009933483,-565.488317407708,1538.4226515351,-4.29919106144852,994.526019866967,440,0.000499999999999945,0.00499999999999945,-0.769211325767465,0.00214959553072402,1.03515142045126,3.51513362243338,0.000377072395011769,0.0174575351952865,0.00410655559821036,0.311584437442258,0.0133246826593414,5538.15202327816,4948.55733638456,-589.5946868936,1550.89568196508,-9.88977655197612
34400,34.4,decompression,3,0.9735,0.0265,1.947,0.9735,5259.37339496661,1.02722136620442,5536.78008469294,4730.34140856079,-806.438676132156,1474.93710183848,-16.9942470561694,946.068281712158,442,0.000500000000000167,0.00500000000000167,-0.737468550919485,0.00849712352808751,1.03955576749277,3.7770550451496,0.000249518455902234,0.0206041356579546,0.00148678628276282,0.466906473024466,0.00104530057571804,5536.73145792501,4968.59883213712,-568.132625787898,1546.05675101451,-10.0900978298198
34500,34.5,decompression,3,0.97375,0.02625,1.9475,0.97375,5258.02310654686,1.02695763799743,5535.32357813255,4685.62332061649,-849.700257516061,1606.69910996151,-5.81723024606726,937.124664123298,394,0.000499999999999945,0.00499999999999945,-0.803349554980669,0.00290861512303331,1.0377747675097,3.63770211979056,0.00023078439787093,0.0231414573448764,0.00019786864022969,0.536331908504843,0.00926800020475224,5535.31273422546,4915.49440477762,-619.818329447833,1544.7100139922,-10.5706732655607
34600,34.6,decompression,3,0.974,0.026,1.948,0.974,5256.67351129363,1.02669404517454,5533.8532145332,5022.59493129155,-511.258283241646,1514.68031913444,-5.36152959969242,1004.51898625831,483,0.000499999999999945,0.00499999999999945,-0.757340159567135,0.00268076479984591,1.03747436558442,3.4798834809654,0.000198796256241266,0.0216408958797675,0.002221285840426,0.317651973047085,0.0024248476801285,5533.89890193399,4965.05245447456,-568.846447459434,1544.58536692042,-10.2907929747772
34700,34.7,decompression,3,0.97425,0.0257500000000001,1.9485,0.97425,5255.32460867334,1.02643058763151,5532.39919726873,6095.84796124627,563.448763977543,1512.05668008252,-4.00577049624306,1219.16959224925,508,0.000499999999999945,0.00499999999999945,-0.756028340041177,0.00200288524812131,1.04241424515315,3.3503804147707,0.000288662163046978,0.0260298705251646,0.00298614761245872,0.345054374469273,-0.00590304672537189,5532.48085538047,5021.11143561366,-511.369419766809,1546.38549910211,-9.89167898411544
34800,34.8,decompression,3,0.9745,0.0255000000000001,1.949,0.9745,5253.9763981529,1.02616726526424,5531.02671456201,4830.06048036949,-700.966234192516,1516.92331530125,-16.4299864042677,966.012096073899,446,0.000499999999999945,0.00499999999999945,-0.75846165765054,0.00821499320213293,1.04192971952007,3.57748996396497,0.000351237131833235,0.0264780855046611,0.00264259265672974,0.463494024266818,0.0121746517999826,5531.06417783662,5060.91233840371,-470.151839432916,1546.33427253256,-9.72628913610794
34900,34.9,decompression,3,0.97475,0.02525,1.9495,0.97475,5252.62887919979,1.02590407796871,5529.61073061573,5614.32568446606,84.7149538503354,1546.4990304514,-13.8565491496572,1122.86513689321,479,0.000500000000000167,0.00500000000000167,-0.773249515225957,0.00692827457483092,1.04151674406627,3.6709042701315,0.000303943268411347,0.0235172782233688,0.00507034822665888,0.38024396086031,-0.0187556033221117,5529.64935513533,5048.17042747011,-481.478927665221,1546.30137187503,-9.59024354782354
